coreId	host	taskId	launchTime	finishTime	duration
4	mr-01	6474	1620697402167	1620697403387	1220
5	mr-01	6476	1620697402208	1620697402821	613
6	mr-01	6510	1620697402625	1620697411631	9006
7	mr-01	6515	1620697402741	1620697405695	2954
5	mr-01	6527	1620697402820	1620697402898	78
5	mr-01	6535	1620697402898	1620697406145	3247
3	mr-01	6542	1620697402934	1620697403123	189
1	mr-01	6543	1620697402935	1620697403315	380
8	mr-01	6545	1620697402949	1620697403437	488
3	mr-01	6558	1620697403122	1620697403304	182
3	mr-01	6575	1620697403304	1620697404544	1240
1	mr-01	6577	1620697403315	1620697407869	4554
4	mr-01	6584	1620697403387	1620697403913	526
8	mr-01	6590	1620697403437	1620697404077	640
0	mr-01	6657	1620697403882	1620697404278	396
4	mr-01	6681	1620697404076	1620697404278	202
8	mr-01	6687	1620697404123	1620697404432	309
0	mr-01	6695	1620697404277	1620697404525	248
4	mr-01	6696	1620697404278	1620697405810	1532
8	mr-01	6709	1620697404432	1620697409986	5554
0	mr-01	6713	1620697404524	1620697404648	124
0	mr-01	6728	1620697404648	1620697406385	1737
3	mr-01	6730	1620697404662	1620697407836	3174
2	mr-01	6738	1620697404749	1620697406302	1553
7	mr-01	6843	1620697405763	1620697406496	733
4	mr-01	6850	1620697405809	1620697406005	196
4	mr-01	6873	1620697406005	1620697407061	1056
5	mr-01	6886	1620697406145	1620697406295	150
2	mr-01	6899	1620697406294	1620697407387	1093
5	mr-01	6910	1620697406368	1620697407930	1562
0	mr-01	6913	1620697406385	1620697407384	999
7	mr-01	6924	1620697406496	1620697407102	606
4	mr-01	6962	1620697407061	1620697408222	1161
7	mr-01	6966	1620697407102	1620697408270	1168
0	mr-01	6991	1620697407387	1620697407490	103
2	mr-01	7001	1620697407450	1620697407526	76
0	mr-01	7004	1620697407490	1620697407960	470
2	mr-01	7008	1620697407526	1620697408029	503
3	mr-01	7039	1620697407836	1620697409582	1746
1	mr-01	7045	1620697407869	1620697407972	103
5	mr-01	7052	1620697407930	1620697408902	972
0	mr-01	7057	1620697407960	1620697409455	1495
1	mr-01	7059	1620697407972	1620697408081	109
2	mr-01	7068	1620697408029	1620697408280	251
1	mr-01	7074	1620697408081	1620697409843	1762
4	mr-01	7088	1620697408222	1620697408573	351
2	mr-01	7097	1620697408280	1620697408495	215
7	mr-01	7104	1620697408342	1620697408792	450
2	mr-01	7118	1620697408494	1620697408855	361
4	mr-01	7126	1620697408573	1620697409160	587
7	mr-01	7145	1620697408791	1620697410807	2016
2	mr-01	7153	1620697408854	1620697409044	190
5	mr-01	7160	1620697408901	1620697411339	2438
2	mr-01	7178	1620697409043	1620697409127	84
2	mr-01	7183	1620697409127	1620697410816	1689
4	mr-01	7200	1620697409296	1620697409440	144
4	mr-01	7210	1620697409440	1620697409521	81
0	mr-01	7212	1620697409455	1620697409718	263
4	mr-01	7216	1620697409521	1620697410193	672
3	mr-01	7218	1620697409582	1620697410084	502
0	mr-01	7230	1620697409718	1620697410786	1068
1	mr-01	7240	1620697409843	1620697410396	553
8	mr-01	7250	1620697409986	1620697410149	163
3	mr-01	7263	1620697410084	1620697410513	429
4	mr-01	7276	1620697410193	1620697410802	609
8	mr-01	7280	1620697410215	1620697411949	1734
1	mr-01	7290	1620697410395	1620697411347	952
3	mr-01	7300	1620697410513	1620697410836	323
0	mr-01	7332	1620697410786	1620697413090	2304
4	mr-01	7335	1620697410807	1620697410884	77
2	mr-01	7340	1620697410836	1620697410919	83
3	mr-01	7346	1620697410869	1620697411700	831
7	mr-01	7348	1620697410883	1620697418481	7598
4	mr-01	7349	1620697410889	1620697416331	5442
2	mr-01	7352	1620697410919	1620697412026	1107
5	mr-01	7396	1620697411339	1620697412116	777
