geoid	year	geometry
42101000291	1990	POLYGON ((-75.11190000000001 40.0272, -75.113 40.027, -75.1129 40.0278, -75.11190000000001 40.0279, -75.1112 40.0291, -75.1114 40.0306, -75.11109999999999 40.033, -75.1117 40.0341, -75.1125 40.0351, -75.1135 40.0364, -75.11409999999999 40.0371, -75.1147 40.039, -75.1147 40.0398, -75.113 40.042, -75.1127 40.0426, -75.1126 40.0431, -75.1123 40.0435, -75.1114 40.0445, -75.1114 40.0466, -75.10980000000001 40.0457, -75.11150000000001 40.042, -75.11069999999999 40.0428, -75.11020000000001 40.043, -75.10850000000001 40.042, -75.1071 40.0411, -75.10590000000001 40.0404, -75.105 40.0399, -75.10339999999999 40.039, -75.1019 40.038, -75.0994 40.0365, -75.09869999999999 40.036, -75.10080000000001 40.0337, -75.1015 40.0331, -75.1027 40.0319, -75.10420000000001 40.0304, -75.1052 40.0294, -75.1066 40.0289, -75.10809999999999 40.0284, -75.1103 40.0276, -75.11190000000001 40.0272))
42101000292	1990	POLYGON ((-75.10299999999999 40.0296, -75.09910000000001 40.0275, -75.09780000000001 40.0266, -75.09650000000001 40.0261, -75.09520000000001 40.0262, -75.0946 40.0264, -75.09399999999999 40.0267, -75.0934 40.027, -75.093 40.0273, -75.0926 40.0274, -75.09229999999999 40.0276, -75.09139999999999 40.028, -75.0908 40.0284, -75.09 40.0288, -75.0883 40.0298, -75.0864 40.0308, -75.0856 40.0312, -75.08499999999999 40.0316, -75.0853 40.0311, -75.08580000000001 40.0304, -75.08710000000001 40.0292, -75.0878 40.0287, -75.08839999999999 40.0279, -75.089 40.0273, -75.0896 40.0267, -75.09010000000001 40.0262, -75.0903 40.0261, -75.0908 40.0256, -75.0913 40.0251, -75.09139999999999 40.0249, -75.09180000000001 40.0244, -75.0921 40.0242, -75.0924 40.0239, -75.0929 40.0234, -75.09350000000001 40.0227, -75.0939 40.0223, -75.0943 40.0215, -75.0962 40.0193, -75.0971 40.0184, -75.0972 40.0174, -75.0972 40.0157, -75.09910000000001 40.0161, -75.1016 40.0158, -75.1073 40.0164, -75.10769999999999 40.0175, -75.10680000000001 40.0181, -75.10590000000001 40.0188, -75.10550000000001 40.0192, -75.1041 40.0191, -75.1036 40.0206, -75.1041 40.022, -75.1049 40.0234, -75.1063 40.0227, -75.1074 40.0231, -75.1093 40.022, -75.1105 40.022, -75.1112 40.0223, -75.1116 40.0229, -75.1118 40.0246, -75.1118 40.0253, -75.1133 40.0259, -75.113 40.027, -75.11190000000001 40.0272, -75.1103 40.0276, -75.10809999999999 40.0284, -75.1066 40.0289, -75.1052 40.0294, -75.1045 40.0295, -75.10299999999999 40.0296))
42101000293	1990	POLYGON ((-75.092 40.0059, -75.0926 40.0053, -75.093 40.0058, -75.09229999999999 40.007, -75.0926 40.0078, -75.0947 40.009, -75.09520000000001 40.0102, -75.09492 40.01069, -75.094629 40.0112, -75.0936 40.013, -75.0946 40.0146, -75.0959 40.0154, -75.0972 40.0157, -75.0972 40.0174, -75.0971 40.0184, -75.0962 40.0193, -75.0947 40.0194, -75.0936 40.0188, -75.0926 40.0182, -75.0921 40.018, -75.0915 40.0177, -75.0904 40.0171, -75.08969999999999 40.0167, -75.0883 40.016, -75.0874 40.0155, -75.0866 40.0151, -75.08580000000001 40.0147, -75.086 40.0144, -75.0866 40.0138, -75.086946 40.013396, -75.0878 40.0124, -75.0889 40.0108, -75.08929999999999 40.01, -75.0898 40.0094, -75.0902 40.0086, -75.0911 40.0073, -75.091381 40.006862, -75.092 40.0059))
42101000294	1990	POLYGON ((-75.0926 40.0053, -75.092 40.0059, -75.091381 40.006862, -75.0911 40.0073, -75.0902 40.0086, -75.0898 40.0094, -75.08929999999999 40.01, -75.0889 40.0108, -75.0878 40.0124, -75.086946 40.013396, -75.0866 40.0138, -75.086 40.0144, -75.08580000000001 40.0147, -75.0848 40.0142, -75.0842 40.0138, -75.0834 40.0134, -75.08280000000001 40.0131, -75.08240000000001 40.0129, -75.0819 40.0126, -75.081 40.0118, -75.0805 40.0112, -75.0797 40.0105, -75.07940000000001 40.0102, -75.07899999999999 40.0099, -75.0787 40.0092, -75.07859999999999 40.0086, -75.07859999999999 40.0083, -75.08159999999999 40.0076, -75.08320000000001 40.0072, -75.0872 40.006, -75.0902 40.004, -75.0926 40.0053))
42101000295	1990	POLYGON ((-75.0855 39.9992, -75.08569300000001 39.999191, -75.08669999999999 39.9986, -75.0877 39.9994, -75.0877 40.0019, -75.0883 40.003, -75.08922 40.00346, -75.0895 40.0036, -75.0902 40.004, -75.0872 40.006, -75.08320000000001 40.0072, -75.08159999999999 40.0076, -75.07859999999999 40.0083, -75.0784 40.0078, -75.0783 40.0072, -75.07810000000001 40.0065, -75.078 40.0058, -75.0779 40.0051, -75.0776 40.0045, -75.0776 40.0039, -75.0778 40.0038, -75.0782 40.0035, -75.07899999999999 40.003, -75.07989999999999 40.0022, -75.0818 40.001, -75.0839 40, -75.0855 39.9992))
42101000296	1990	POLYGON ((-75.07680000000001 40.0047, -75.0776 40.0039, -75.0776 40.0045, -75.0779 40.0051, -75.078 40.0058, -75.07810000000001 40.0065, -75.0783 40.0072, -75.0784 40.0078, -75.07859999999999 40.0083, -75.0766 40.0088, -75.0724 40.0099, -75.07234 40.00992, -75.0718 40.0101, -75.0711 40.0103, -75.0706 40.0104, -75.06959999999999 40.0106, -75.0694 40.0099, -75.06910000000001 40.0091, -75.069 40.0085, -75.0697 40.0083, -75.07040000000001 40.0082, -75.0719 40.008, -75.0728 40.0079, -75.0731 40.0077, -75.07389999999999 40.0071, -75.0759 40.0054, -75.0765 40.0049, -75.07680000000001 40.0047))
42101000297	1990	POLYGON ((-75.069 40.0085, -75.06910000000001 40.0091, -75.0694 40.0099, -75.06959999999999 40.0106, -75.0659 40.0116, -75.0637 40.012, -75.0615 40.0126, -75.060677 40.012012, -75.06010000000001 40.0116, -75.0599 40.0114, -75.0585 40.0122, -75.0557 40.0089, -75.0553 40.0086, -75.05159999999999 40.0044, -75.0527 40.0028, -75.0586 40.0051, -75.06189999999999 40.0064, -75.0626 40.0059, -75.0654 40.0058, -75.06780000000001 40.0051, -75.0684 40.0071, -75.0686 40.0075, -75.069 40.0085))
42101000298	1990	POLYGON ((-75.0626 40.0143, -75.0622 40.0138, -75.062 40.0136, -75.0615 40.0131, -75.0615 40.0126, -75.0637 40.012, -75.0659 40.0116, -75.06959999999999 40.0106, -75.06999999999999 40.0115, -75.0702 40.0119, -75.0706 40.0131, -75.071 40.0142, -75.0712 40.0147, -75.0715 40.0153, -75.07170000000001 40.0157, -75.0718 40.0163, -75.07210000000001 40.0169, -75.0724 40.0177, -75.0727 40.0182, -75.0729 40.0188, -75.0736 40.0194, -75.0731 40.0197, -75.07250000000001 40.0201, -75.07089999999999 40.0209, -75.0692 40.0218, -75.06870000000001 40.0212, -75.0685 40.021, -75.0682 40.0205, -75.0677 40.02, -75.0673 40.0195, -75.0664 40.0185, -75.065608 40.017628, -75.0654 40.0174, -75.0646 40.0165, -75.0635 40.0153, -75.063 40.0148, -75.0626 40.0143))
42101000299	1990	POLYGON ((-75.0766 40.0088, -75.07859999999999 40.0083, -75.07859999999999 40.0086, -75.0787 40.0092, -75.07899999999999 40.0099, -75.07940000000001 40.0102, -75.0797 40.0105, -75.0805 40.0112, -75.081 40.0118, -75.08029999999999 40.0121, -75.0793 40.0128, -75.0791 40.0131, -75.07859999999999 40.0136, -75.077873 40.014393, -75.077731 40.014548, -75.0775 40.0148, -75.07732799999999 40.015001, -75.07689999999999 40.0155, -75.07640000000001 40.0161, -75.0761 40.016, -75.0752 40.017, -75.07510000000001 40.0172, -75.0748 40.0176, -75.0744 40.0181, -75.0745 40.0187, -75.0736 40.0194, -75.0729 40.0188, -75.0727 40.0182, -75.0724 40.0177, -75.07210000000001 40.0169, -75.0718 40.0163, -75.07170000000001 40.0157, -75.0715 40.0153, -75.0712 40.0147, -75.071 40.0142, -75.0706 40.0131, -75.0702 40.0119, -75.06999999999999 40.0115, -75.06959999999999 40.0106, -75.0706 40.0104, -75.0711 40.0103, -75.0718 40.0101, -75.07234 40.00992, -75.0724 40.0099, -75.0766 40.0088))
42101000300	1990	POLYGON ((-75.0793 40.0128, -75.08029999999999 40.0121, -75.081 40.0118, -75.0819 40.0126, -75.08240000000001 40.0129, -75.08280000000001 40.0131, -75.0834 40.0134, -75.0842 40.0138, -75.0848 40.0142, -75.08580000000001 40.0147, -75.0866 40.0151, -75.08580000000001 40.016, -75.08499999999999 40.0168, -75.0843 40.0177, -75.08369999999999 40.0182, -75.0826 40.0194, -75.08150000000001 40.0206, -75.0804 40.0217, -75.0795 40.0213, -75.0784 40.0223, -75.0778 40.0227, -75.0772 40.0232, -75.07680000000001 40.0233, -75.0758 40.0239, -75.07340000000001 40.0251, -75.0714 40.0234, -75.0706 40.0228, -75.0692 40.0218, -75.07089999999999 40.0209, -75.07250000000001 40.0201, -75.0731 40.0197, -75.0736 40.0194, -75.0745 40.0187, -75.0744 40.0181, -75.0748 40.0176, -75.07510000000001 40.0172, -75.0752 40.017, -75.0761 40.016, -75.07640000000001 40.0161, -75.07689999999999 40.0155, -75.07732799999999 40.015001, -75.0775 40.0148, -75.077731 40.014548, -75.077873 40.014393, -75.07859999999999 40.0136, -75.0791 40.0131, -75.0793 40.0128))
42101000301	1990	POLYGON ((-75.08580000000001 40.016, -75.0866 40.0151, -75.0874 40.0155, -75.0883 40.016, -75.08969999999999 40.0167, -75.0904 40.0171, -75.0915 40.0177, -75.0921 40.018, -75.0926 40.0182, -75.0936 40.0188, -75.0947 40.0194, -75.0962 40.0193, -75.0943 40.0215, -75.0939 40.0223, -75.09350000000001 40.0227, -75.0929 40.0234, -75.0924 40.0239, -75.0921 40.0242, -75.09180000000001 40.0244, -75.09139999999999 40.0249, -75.0913 40.0251, -75.0908 40.0256, -75.0896 40.025, -75.08839999999999 40.0243, -75.0868 40.0234, -75.0853 40.0226, -75.0847 40.0223, -75.08450000000001 40.0222, -75.0838 40.0218, -75.0829 40.0214, -75.08240000000001 40.021, -75.08150000000001 40.0206, -75.0826 40.0194, -75.08369999999999 40.0182, -75.0843 40.0177, -75.08499999999999 40.0168, -75.08580000000001 40.016))
42101000302	1990	POLYGON ((-75.0804 40.0217, -75.08150000000001 40.0206, -75.08240000000001 40.021, -75.0829 40.0214, -75.0838 40.0218, -75.08450000000001 40.0222, -75.0847 40.0223, -75.0853 40.0226, -75.0868 40.0234, -75.08839999999999 40.0243, -75.0896 40.025, -75.0908 40.0256, -75.0903 40.0261, -75.09010000000001 40.0262, -75.0896 40.0267, -75.089 40.0273, -75.08839999999999 40.0279, -75.0878 40.0287, -75.08710000000001 40.0292, -75.08580000000001 40.0304, -75.0853 40.0311, -75.08499999999999 40.0316, -75.0843 40.0312, -75.0836 40.0307, -75.0829 40.0304, -75.081 40.0294, -75.0805 40.0291, -75.0802 40.0289, -75.07989999999999 40.0287, -75.0793 40.0284, -75.0787 40.028, -75.07810000000001 40.0277, -75.0771 40.0272, -75.076752 40.027125, -75.0757 40.0269, -75.07510000000001 40.0265, -75.07340000000001 40.0251, -75.0758 40.0239, -75.07680000000001 40.0233, -75.0772 40.0232, -75.0778 40.0227, -75.0784 40.0223, -75.0795 40.0213, -75.0804 40.0217))
42101000303	1990	POLYGON ((-75.09139999999999 40.028, -75.09229999999999 40.0276, -75.0926 40.0274, -75.093 40.0273, -75.0934 40.027, -75.09399999999999 40.0267, -75.0946 40.0264, -75.09520000000001 40.0262, -75.09650000000001 40.0261, -75.09780000000001 40.0266, -75.0964 40.0275, -75.0955 40.0283, -75.09350000000001 40.0306, -75.0939 40.0313, -75.0946 40.032, -75.0942 40.0324, -75.0938 40.0329, -75.0934 40.0333, -75.093 40.0337, -75.0926 40.0341, -75.0962 40.0363, -75.0921 40.0399, -75.090974 40.040815, -75.0889 40.0425, -75.0886 40.0416, -75.088582 40.041538, -75.08839999999999 40.0409, -75.088503 40.040467, -75.088595 40.040081, -75.0889 40.0388, -75.089 40.038, -75.089 40.0377, -75.0883 40.0364, -75.0882 40.0361, -75.0879 40.0359, -75.0878 40.0354, -75.0874 40.0347, -75.0855 40.0335, -75.0852 40.033, -75.0851 40.0322, -75.08499999999999 40.0316, -75.0856 40.0312, -75.0864 40.0308, -75.0883 40.0298, -75.09 40.0288, -75.0908 40.0284, -75.09139999999999 40.028))
42101000304	1990	POLYGON ((-75.0964 40.0275, -75.09780000000001 40.0266, -75.09910000000001 40.0275, -75.10299999999999 40.0296, -75.1045 40.0295, -75.1052 40.0294, -75.10420000000001 40.0304, -75.1027 40.0319, -75.1015 40.0331, -75.10080000000001 40.0337, -75.09869999999999 40.036, -75.0994 40.0365, -75.1019 40.038, -75.1014 40.0385, -75.1011 40.0387, -75.1006 40.0392, -75.1001 40.0395, -75.0996 40.0399, -75.0992 40.0403, -75.09869999999999 40.0408, -75.09820000000001 40.0412, -75.09690000000001 40.0423, -75.0956 40.0435, -75.0945 40.0448, -75.0933 40.0461, -75.0925 40.0469, -75.09229999999999 40.0472, -75.09139999999999 40.0469, -75.09050000000001 40.0463, -75.0886 40.0453, -75.0891 40.0441, -75.08905799999999 40.043764, -75.0889 40.0425, -75.090974 40.040815, -75.0921 40.0399, -75.0962 40.0363, -75.0926 40.0341, -75.093 40.0337, -75.0934 40.0333, -75.0938 40.0329, -75.0942 40.0324, -75.0946 40.032, -75.0939 40.0313, -75.09350000000001 40.0306, -75.0955 40.0283, -75.0964 40.0275))
42101000305	1990	POLYGON ((-75.1011 40.0387, -75.1014 40.0385, -75.1019 40.038, -75.10339999999999 40.039, -75.105 40.0399, -75.10590000000001 40.0404, -75.1071 40.0411, -75.10850000000001 40.042, -75.11020000000001 40.043, -75.11069999999999 40.0428, -75.11150000000001 40.042, -75.10980000000001 40.0457, -75.10970500000001 40.045636, -75.1095 40.0455, -75.10899999999999 40.0454, -75.1088 40.0458, -75.1092 40.0462, -75.10906300000001 40.046423, -75.1084 40.0475, -75.10720000000001 40.0487, -75.1035 40.0511, -75.1031 40.0508, -75.1022 40.05, -75.10169999999999 40.0494, -75.1007 40.0485, -75.09990000000001 40.0478, -75.09910000000001 40.0474, -75.09829999999999 40.047, -75.0973 40.0463, -75.0963 40.0458, -75.0955 40.0454, -75.0945 40.0448, -75.0956 40.0435, -75.09690000000001 40.0423, -75.09820000000001 40.0412, -75.09869999999999 40.0408, -75.0992 40.0403, -75.0996 40.0399, -75.1001 40.0395, -75.1006 40.0392, -75.1011 40.0387))
42101000306	1990	POLYGON ((-75.0874 40.0485, -75.08799999999999 40.0469, -75.0883 40.0462, -75.0886 40.0453, -75.09050000000001 40.0463, -75.09139999999999 40.0469, -75.09229999999999 40.0472, -75.0925 40.0469, -75.0933 40.0461, -75.0945 40.0448, -75.0955 40.0454, -75.0963 40.0458, -75.0973 40.0463, -75.09829999999999 40.047, -75.09910000000001 40.0474, -75.09990000000001 40.0478, -75.1007 40.0485, -75.10169999999999 40.0494, -75.1022 40.05, -75.1031 40.0508, -75.1035 40.0511, -75.102706 40.051582, -75.1011 40.0525, -75.1005 40.0528, -75.100075 40.05305, -75.097759 40.054412, -75.0954 40.0558, -75.0937 40.0571, -75.09350000000001 40.0568, -75.09310000000001 40.0562, -75.0928 40.0552, -75.0926 40.0541, -75.0924 40.0532, -75.09050000000001 40.052, -75.0887 40.051, -75.08839999999999 40.0513, -75.0881 40.0517, -75.0864 40.0507, -75.0865 40.0498, -75.0869 40.0491, -75.0874 40.0485))
42101000307	1990	POLYGON ((-75.087 40.0522, -75.0864 40.0507, -75.0881 40.0517, -75.08839999999999 40.0513, -75.0887 40.051, -75.09050000000001 40.052, -75.0924 40.0532, -75.0926 40.0541, -75.0928 40.0552, -75.09310000000001 40.0562, -75.09350000000001 40.0568, -75.0937 40.0571, -75.093 40.0581, -75.0917 40.0593, -75.091323 40.05973, -75.0908 40.0602, -75.090791 40.060212, -75.09010000000001 40.0611, -75.0894 40.0618, -75.0887 40.0625, -75.0879 40.0633, -75.08759999999999 40.0631, -75.0869 40.0628, -75.0861 40.0624, -75.0851 40.0618, -75.0842 40.0613, -75.0839 40.0611, -75.0855 40.0585, -75.0861 40.0574, -75.0861 40.0566, -75.086 40.0561, -75.0861 40.0553, -75.08620000000001 40.0542, -75.0866 40.0537, -75.0872 40.053, -75.087 40.0522))
42101000308	1990	POLYGON ((-75.0814 40.0499, -75.08199999999999 40.0493, -75.0826 40.0487, -75.08320000000001 40.048, -75.0849 40.0489, -75.0865 40.0498, -75.0864 40.0507, -75.087 40.0522, -75.0872 40.053, -75.0866 40.0537, -75.08620000000001 40.0542, -75.0861 40.0553, -75.086 40.0561, -75.0861 40.0566, -75.0861 40.0574, -75.0855 40.0585, -75.0839 40.0611, -75.0835 40.0609, -75.0827 40.0603, -75.0819 40.0599, -75.0809 40.0594, -75.0801 40.0588, -75.0792 40.0583, -75.07859999999999 40.0579, -75.0782 40.0577, -75.077 40.0572, -75.0754 40.0563, -75.0774 40.0542, -75.0778 40.0537, -75.0784 40.053, -75.07899999999999 40.0524, -75.0797 40.0517, -75.08029999999999 40.0511, -75.0808 40.0505, -75.0814 40.0499))
42101000309	1990	POLYGON ((-75.08839999999999 40.0409, -75.088582 40.041538, -75.0886 40.0416, -75.0889 40.0425, -75.08905799999999 40.043764, -75.0891 40.0441, -75.0886 40.0453, -75.0883 40.0462, -75.08799999999999 40.0469, -75.0874 40.0485, -75.0869 40.0491, -75.0865 40.0498, -75.0849 40.0489, -75.08320000000001 40.048, -75.0814 40.0469, -75.07940000000001 40.046, -75.08 40.0454, -75.0806 40.0448, -75.081 40.0443, -75.0812 40.0441, -75.0814 40.0439, -75.0818 40.0435, -75.0821 40.0431, -75.0823 40.0429, -75.0825 40.0426, -75.083 40.0422, -75.0839 40.0408, -75.0844 40.0399, -75.0848 40.0393, -75.0859 40.0381, -75.087 40.0369, -75.0879 40.0359, -75.0882 40.0361, -75.0883 40.0364, -75.089 40.0377, -75.089 40.038, -75.0889 40.0388, -75.088595 40.040081, -75.088503 40.040467, -75.08839999999999 40.0409))
42101000310	1990	POLYGON ((-75.0723 40.0448, -75.0729 40.0443, -75.0735 40.0437, -75.0741 40.0431, -75.07559999999999 40.0438, -75.07769999999999 40.0449, -75.07940000000001 40.046, -75.0814 40.0469, -75.08320000000001 40.048, -75.0826 40.0487, -75.08199999999999 40.0493, -75.0814 40.0499, -75.0808 40.0505, -75.08029999999999 40.0511, -75.0797 40.0517, -75.07899999999999 40.0524, -75.0784 40.053, -75.0778 40.0537, -75.0774 40.0542, -75.0754 40.0563, -75.07429999999999 40.0557, -75.0735 40.0552, -75.07170000000001 40.0543, -75.0715 40.0541, -75.0699 40.0532, -75.0693 40.0528, -75.06870000000001 40.0525, -75.068 40.052, -75.0663 40.0511, -75.06699999999999 40.0504, -75.0677 40.0499, -75.0682 40.0493, -75.0688 40.0486, -75.0693 40.048, -75.06999999999999 40.0474, -75.0706 40.0467, -75.0712 40.0461, -75.07170000000001 40.0455, -75.0723 40.0448))
42101000311	1990	POLYGON ((-75.08499999999999 40.0316, -75.0851 40.0322, -75.0852 40.033, -75.0855 40.0335, -75.0874 40.0347, -75.0878 40.0354, -75.0879 40.0359, -75.087 40.0369, -75.0859 40.0381, -75.0848 40.0393, -75.0844 40.0399, -75.0839 40.0408, -75.083 40.0422, -75.0825 40.0426, -75.0823 40.0429, -75.0821 40.0431, -75.0818 40.0435, -75.0814 40.0439, -75.0812 40.0441, -75.081 40.0443, -75.0806 40.0448, -75.08 40.0454, -75.07940000000001 40.046, -75.07769999999999 40.0449, -75.07559999999999 40.0438, -75.0741 40.0431, -75.07470000000001 40.0424, -75.0754 40.0418, -75.0759 40.0413, -75.0761 40.0409, -75.0765 40.0405, -75.077 40.0401, -75.0771 40.0399, -75.07729999999999 40.0397, -75.07769999999999 40.0392, -75.07810000000001 40.0388, -75.0783 40.0386, -75.07850000000001 40.0384, -75.0788 40.038, -75.0792 40.0376, -75.0795 40.0373, -75.0797 40.0371, -75.08 40.0368, -75.0806 40.0363, -75.0809 40.0359, -75.0813 40.0355, -75.0817 40.0351, -75.08199999999999 40.0347, -75.08240000000001 40.0343, -75.08320000000001 40.0335, -75.0835 40.0331, -75.08450000000001 40.0321, -75.08499999999999 40.0316))
42101000312	1990	POLYGON ((-75.08499999999999 40.0316, -75.08450000000001 40.0321, -75.0835 40.0331, -75.08320000000001 40.0335, -75.08240000000001 40.0343, -75.08199999999999 40.0347, -75.0817 40.0351, -75.0813 40.0355, -75.0809 40.0359, -75.0806 40.0363, -75.08 40.0368, -75.0797 40.0371, -75.0795 40.0373, -75.0792 40.0376, -75.0788 40.038, -75.07850000000001 40.0384, -75.0783 40.0386, -75.07810000000001 40.0388, -75.07769999999999 40.0392, -75.0757 40.0381, -75.07470000000001 40.0375, -75.07389999999999 40.037, -75.0733 40.0368, -75.07259999999999 40.0364, -75.07210000000001 40.0361, -75.0714 40.0357, -75.0706 40.0354, -75.0702 40.0351, -75.0711 40.0349, -75.07250000000001 40.0345, -75.072829 40.034418, -75.0737 40.0342, -75.07510000000001 40.0341, -75.07599999999999 40.0337, -75.0766 40.0335, -75.0774 40.0334, -75.0797 40.0328, -75.0808 40.0326, -75.0823 40.0322, -75.0842 40.0318, -75.08499999999999 40.0316))
42101000313	1990	POLYGON ((-75.06619999999999 40.0361, -75.0677 40.0357, -75.0688 40.0354, -75.0702 40.0351, -75.0706 40.0354, -75.0714 40.0357, -75.07210000000001 40.0361, -75.07259999999999 40.0364, -75.0733 40.0368, -75.07389999999999 40.037, -75.07470000000001 40.0375, -75.0757 40.0381, -75.07769999999999 40.0392, -75.07729999999999 40.0397, -75.0771 40.0399, -75.077 40.0401, -75.0765 40.0405, -75.0761 40.0409, -75.0759 40.0413, -75.0754 40.0418, -75.07470000000001 40.0424, -75.0741 40.0431, -75.0735 40.0437, -75.0729 40.0443, -75.07210000000001 40.0439, -75.0715 40.0435, -75.07089999999999 40.0432, -75.07040000000001 40.0428, -75.0698 40.0425, -75.06910000000001 40.0422, -75.0685 40.0418, -75.06789999999999 40.0415, -75.0673 40.0412, -75.0665 40.0407, -75.0658 40.0403, -75.06480000000001 40.0397, -75.06359999999999 40.0391, -75.0628 40.0386, -75.0616 40.0379, -75.0629 40.0368, -75.0646 40.0363, -75.0652 40.0362, -75.06619999999999 40.0361))
42101000314	1990	POLYGON ((-75.0578 40.0416, -75.05827499999999 40.041159, -75.0592 40.0403, -75.05970000000001 40.0398, -75.0604 40.0391, -75.06100000000001 40.0386, -75.0616 40.0379, -75.0628 40.0386, -75.06359999999999 40.0391, -75.06480000000001 40.0397, -75.0658 40.0403, -75.0665 40.0407, -75.0673 40.0412, -75.06789999999999 40.0415, -75.0685 40.0418, -75.06910000000001 40.0422, -75.0698 40.0425, -75.07040000000001 40.0428, -75.07089999999999 40.0432, -75.0715 40.0435, -75.07210000000001 40.0439, -75.0729 40.0443, -75.0723 40.0448, -75.07170000000001 40.0455, -75.0712 40.0461, -75.0706 40.0467, -75.06999999999999 40.0474, -75.0693 40.048, -75.0688 40.0486, -75.0682 40.0493, -75.0677 40.0499, -75.06699999999999 40.0504, -75.0663 40.0511, -75.0656 40.0507, -75.065 40.0504, -75.06440000000001 40.05, -75.0637 40.0496, -75.06270000000001 40.049, -75.0617 40.0484, -75.06019999999999 40.0476, -75.0586 40.0466, -75.05800000000001 40.0463, -75.0574 40.0459, -75.05670000000001 40.0455, -75.05589999999999 40.0451, -75.0547 40.0445, -75.0565 40.0428, -75.05710000000001 40.0422, -75.0578 40.0416))
42101000315	1990	POLYGON ((-75.04900000000001 40.0328, -75.0502 40.0325, -75.05110000000001 40.0322, -75.0522 40.0328, -75.0539 40.0337, -75.0556 40.0346, -75.05719999999999 40.0356, -75.05880000000001 40.0365, -75.06010000000001 40.0371, -75.0605 40.0373, -75.0616 40.0379, -75.06100000000001 40.0386, -75.0604 40.0391, -75.05970000000001 40.0398, -75.0592 40.0403, -75.05827499999999 40.041159, -75.0578 40.0416, -75.05710000000001 40.0422, -75.0565 40.0428, -75.0547 40.0445, -75.05329999999999 40.0436, -75.0526 40.0431, -75.0517 40.0426, -75.051 40.0421, -75.0493 40.0412, -75.0476 40.0403, -75.0462 40.0396, -75.04600000000001 40.0394, -75.04559999999999 40.0391, -75.0446 40.0386, -75.04430000000001 40.0384, -75.0427 40.0375, -75.0412 40.0366, -75.042 40.0362, -75.0427 40.0358, -75.04340000000001 40.0354, -75.0442 40.035, -75.0448 40.0346, -75.04510000000001 40.0345, -75.0459 40.034, -75.0471 40.0335, -75.0479 40.0331, -75.04859999999999 40.0329, -75.04900000000001 40.0328))
42101000316	1990	POLYGON ((-75.05800000000001 40.0284, -75.0587 40.0281, -75.0594 40.0279, -75.06019999999999 40.0277, -75.06229999999999 40.0274, -75.0628 40.0273, -75.0628 40.0279, -75.0629 40.0285, -75.063 40.0292, -75.0635 40.0314, -75.06399999999999 40.0333, -75.0641 40.0337, -75.0645 40.0358, -75.0646 40.0363, -75.0629 40.0368, -75.0616 40.0379, -75.0605 40.0373, -75.06010000000001 40.0371, -75.05880000000001 40.0365, -75.05719999999999 40.0356, -75.0556 40.0346, -75.0539 40.0337, -75.0522 40.0328, -75.05110000000001 40.0322, -75.05329999999999 40.0315, -75.05370000000001 40.0314, -75.0543 40.031, -75.0551 40.0304, -75.05549999999999 40.0301, -75.0557 40.0299, -75.05589999999999 40.0297, -75.05629999999999 40.0293, -75.0569 40.029, -75.0574 40.0287, -75.05800000000001 40.0284))
42101000317	1990	POLYGON ((-75.0757 40.0269, -75.0749 40.0281, -75.07389999999999 40.0296, -75.07340000000001 40.0307, -75.0731 40.0311, -75.07299999999999 40.0317, -75.07259999999999 40.0325, -75.07210000000001 40.0333, -75.0716 40.034, -75.0711 40.0349, -75.0702 40.0351, -75.0688 40.0354, -75.0677 40.0357, -75.06619999999999 40.0361, -75.0652 40.0362, -75.0646 40.0363, -75.0645 40.0358, -75.0641 40.0337, -75.06399999999999 40.0333, -75.0635 40.0314, -75.063 40.0292, -75.0629 40.0285, -75.0628 40.0279, -75.0628 40.0273, -75.0652 40.0269, -75.0656 40.0269, -75.0682 40.0264, -75.07340000000001 40.0251, -75.07510000000001 40.0265, -75.0757 40.0269))
42101000318	1990	POLYGON ((-75.0749 40.0281, -75.0757 40.0269, -75.076752 40.027125, -75.0771 40.0272, -75.07810000000001 40.0277, -75.0787 40.028, -75.0793 40.0284, -75.07989999999999 40.0287, -75.0802 40.0289, -75.0805 40.0291, -75.081 40.0294, -75.0829 40.0304, -75.0836 40.0307, -75.0843 40.0312, -75.08499999999999 40.0316, -75.0842 40.0318, -75.0823 40.0322, -75.0808 40.0326, -75.0797 40.0328, -75.0774 40.0334, -75.0766 40.0335, -75.07599999999999 40.0337, -75.07510000000001 40.0341, -75.0737 40.0342, -75.072829 40.034418, -75.07250000000001 40.0345, -75.0711 40.0349, -75.0716 40.034, -75.07210000000001 40.0333, -75.07259999999999 40.0325, -75.07299999999999 40.0317, -75.0731 40.0311, -75.07340000000001 40.0307, -75.07389999999999 40.0296, -75.0749 40.0281))
